Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,Ward,Searches,Searches which got estimate,Searches for Quotes,Searches which got Quotes,Bookings,Completed Trips,Search-to-estimate Rate,Estimate-to-search for quotes Rate,Quote Acceptance Rate,Quote-to-booking Rate,Cancelled Bookings,Booking Cancellation Rate,Conversion Rate,Drivers' Earnings,Average Distance per Trip (km),Average Fare per Trip,Distance Travelled (km),latitude,longitude,h3_index,year,month,day,day_of_week,hour,is_weekend,time_bucket,demand_supply_ratio,booking_success_rate,search_conversion_rate,cancellation_rate_numeric,earnings_per_trip,unfulfilled_demand,congestion_change,traffic_volume_pct_change,speed_variance,capacity_category,Traffic Volume_rolling_mean_3,Traffic Volume_rolling_max_3,Traffic Volume_rolling_mean_6,Traffic Volume_rolling_max_6,Traffic Volume_rolling_mean_12,Traffic Volume_rolling_max_12,Traffic Volume_rolling_mean_24,Traffic Volume_rolling_max_24,Searches_rolling_mean_3,Searches_rolling_max_3,Searches_rolling_mean_6,Searches_rolling_max_6,Searches_rolling_mean_12,Searches_rolling_max_12,Searches_rolling_mean_24,Searches_rolling_max_24,Completed Trips_rolling_mean_3,Completed Trips_rolling_max_3,Completed Trips_rolling_mean_6,Completed Trips_rolling_max_6,Completed Trips_rolling_mean_12,Completed Trips_rolling_max_12,Completed Trips_rolling_mean_24,Completed Trips_rolling_max_24,Congestion Level_rolling_mean_3,Congestion Level_rolling_max_3,Congestion Level_rolling_mean_6,Congestion Level_rolling_max_6,Congestion Level_rolling_mean_12,Congestion Level_rolling_max_12,Congestion Level_rolling_mean_24,Congestion Level_rolling_max_24,Searches_lag_1,Searches_lag_3,Searches_lag_6,Searches_lag_12,Completed Trips_lag_1,Completed Trips_lag_3,Completed Trips_lag_6,Completed Trips_lag_12,Congestion Level_lag_1,Congestion Level_lag_3,Congestion Level_lag_6,Congestion Level_lag_12,hour_category,is_rush_hour,hour_sin,hour_cos,demand_anomaly,traffic_anomaly,congestion_anomaly,any_anomaly,weather_encoded,weather_severity,has_roadwork,has_incidents
2022-09-29,koramangala,Sarjapur Road,13898,36.60616496080799,1.3359659546584062,53.65164128436525,67.32893141031158,0,77.79599999999999,24.36413629410896,67.06273595676235,61.87176796425448,188,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,9,29,3,0,0,2022-09-29,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-46.34835871563475,-0.7708944644093502,8.051784710714513,medium,34532.0,60662.0,40145.333333333336,60662.0,44562.666666666664,62720.0,39908.541666666664,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,81.01492936893042,100.0,90.50746468446522,100.0,95.2537323422326,100.0,90.37584520964964,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,55.78870408277536,night,0,0.0,1.0,0,0,0,0,0,0,0,0
2022-09-30,koramangala,Sony World Junction,45286,52.63626200200737,1.5,100.0,100.0,3,140.572,43.6667675808412,73.17877192187791,75.53023311699005,103,Fog,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,9,30,4,0,0,2022-09-30,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,46.34835871563475,2.258454453878256,8.020804299479487,critical,39948.666666666664,60662.0,39368.833333333336,60662.0,43109.833333333336,62613.0,39928.833333333336,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,84.55054709478841,100.0,90.50746468446522,100.0,95.2537323422326,100.0,90.37584520964964,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,53.65164128436525,89.39314682242605,100.0,100.0,night,0,0.0,1.0,0,0,0,0,3,1,0,1
2022-10-01,koramangala,Sony World Junction,47147,32.438212038012715,1.5,100.0,100.0,6,144.29399999999998,57.78197113217906,97.2441323734104,77.00241207663814,90,Fog,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,1,5,0,1,2022-10-01,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.04109437795345139,10.663778763216287,critical,35443.666666666664,47147.0,39840.833333333336,60662.0,43445.5,62613.0,41251.333333333336,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,84.55054709478841,100.0,90.50746468446522,100.0,95.2537323422326,100.0,92.23023344036528,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,3,1,0,1
2022-10-01,koramangala,Sarjapur Road,31630,29.004293726995297,1.5,100.0,100.0,3,113.26,23.05959349799943,96.37185312898234,94.93746685275288,99,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,1,5,0,1,2022-10-01,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.3291195622202897,12.768600431435614,critical,41354.333333333336,47147.0,37943.166666666664,60662.0,40863.583333333336,60662.0,41214.833333333336,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,90.50746468446522,100.0,95.2537323422326,100.0,92.23023344036528,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,53.65164128436525,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-02,koramangala,Sony World Junction,42457,25.790783009256824,1.5,100.0,100.0,2,134.914,19.42928917643266,95.15513114582174,81.69706697844757,106,Windy,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,2,6,0,1,2022-10-02,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.3423016123932976,3.3243234597962377,critical,40411.333333333336,47147.0,40180.0,60662.0,40369.416666666664,60662.0,42376.541666666664,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,92.2752735473942,100.0,95.2537323422326,100.0,94.07601032577087,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,89.39314682242605,100.0,night,0,0.0,1.0,0,0,0,0,1,0,0,1
2022-10-03,koramangala,Sony World Junction,30717,22.089950876094605,1.5,100.0,100.0,2,111.434,64.62514692966454,70.13277346689586,64.86454421055183,101,Fog,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,3,0,0,0,2022-10-03,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.27651506229832534,3.46003243411266,critical,34934.666666666664,42457.0,35189.166666666664,47147.0,39123.5,60662.0,41519.208333333336,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,92.2752735473942,100.0,95.2537323422326,100.0,94.07601032577087,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,3,1,0,1
2022-10-03,koramangala,Sarjapur Road,29616,37.82589298889586,1.5,89.721721828358,100.0,4,109.232,45.711394780470506,82.56179773880174,51.12464591904197,97,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,3,0,0,0,2022-10-03,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-10.278278171642,-0.03584334407656997,8.227594878185721,critical,34263.333333333336,42457.0,37808.833333333336,47147.0,38977.083333333336,60662.0,40808.125,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,96.57390727611933,100.0,98.28695363805967,100.0,94.39720916126244,100.0,93.64774873528579,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,53.65164128436525,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-04,koramangala,Sony World Junction,46366,39.69938899815872,1.5,100.0,100.0,0,142.732,16.354087478784507,79.19665622085049,95.01020118030108,104,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,4,1,0,0,2022-10-04,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,10.278278171642,0.5655726634251756,9.671454324014253,critical,35566.333333333336,46366.0,37988.833333333336,47147.0,38678.833333333336,60662.0,40699.166666666664,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,96.57390727611933,100.0,98.28695363805967,100.0,94.39720916126244,100.0,93.64774873528579,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,89.721721828358,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,0
2022-10-04,koramangala,Sarjapur Road,45363,23.81085415478661,1.5,100.0,100.0,7,140.726,18.93813982440168,87.63499774285262,78.16069783185712,95,Clear,Yes,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,4,1,0,0,2022-10-04,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.021632230513738526,8.683095073065507,critical,40448.333333333336,46366.0,37691.5,46366.0,38766.166666666664,60662.0,40749.375,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,96.57390727611933,100.0,98.28695363805967,100.0,94.39720916126244,100.0,93.64774873528579,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,1,1
2022-10-05,koramangala,Sony World Junction,45793,31.86215998473844,1.5,100.0,100.0,2,141.586,74.48845986191671,96.58411165401029,77.64504128473618,104,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,5,2,0,0,2022-10-05,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.009479090889050523,7.944507784682292,critical,45840.666666666664,46366.0,40052.0,46366.0,38997.583333333336,60662.0,40795.541666666664,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,98.28695363805967,100.0,94.39720916126244,100.0,93.64774873528579,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,89.721721828358,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-05,koramangala,Sarjapur Road,51954,41.33022396495308,1.5,100.0,100.0,1,153.90800000000002,49.11288427543411,71.75542930214198,58.24442111812564,103,Windy,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,5,2,0,0,2022-10-05,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.13454021356975954,8.769227252597853,critical,47703.333333333336,51954.0,41634.833333333336,51954.0,40907.416666666664,60662.0,42226.75,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,98.28695363805967,100.0,95.28111359272695,100.0,95.35646725074686,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,89.39314682242605,night,0,0.0,1.0,0,0,0,0,1,0,0,1
2022-10-06,koramangala,Sony World Junction,13283,36.46780690941756,1.2398330588312991,38.79823017124726,61.77473649699383,0,76.566,29.82033126740557,73.93290526132431,91.72252700223665,190,Fog,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,6,3,0,0,2022-10-06,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-61.20176982875274,-0.7443315240404973,4.7346122465345575,medium,37010.0,51954.0,38729.166666666664,51954.0,36959.166666666664,51954.0,40803.416666666664,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,79.59941005708242,100.0,88.08665866660088,100.0,90.18096610699756,100.0,92.80639350788216,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,3,1,0,0
2022-10-06,koramangala,Sarjapur Road,26514,38.51285218454232,1.5,79.03689765497997,100.0,2,103.028,54.75042099225398,99.47616023006782,85.35363543163336,83,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,6,3,0,0,2022-10-06,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,40.238667483732705,0.9960852217119627,2.441409891446988,critical,30583.666666666668,51954.0,38212.166666666664,51954.0,38010.5,51954.0,41286.583333333336,62720.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,72.61170927540907,100.0,86.30585463770454,100.0,92.2964041378821,100.0,93.77506824005735,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,38.79823017124726,100.0,89.721721828358,53.65164128436525,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-07,koramangala,Sarjapur Road,28508,33.39729701623728,1.5,87.24340398051504,100.0,3,107.016,44.66658881583901,92.08394618408435,96.69498486869362,93,Clear,Yes,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,7,4,0,0,2022-10-07,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,8.206506325535074,0.07520555178396315,2.5748509944397298,critical,22768.333333333332,28508.0,35235.833333333336,51954.0,36612.333333333336,51954.0,39861.083333333336,62613.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,68.35951060224743,87.24340398051504,84.1797553011237,100.0,91.23335446959169,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,79.03689765497997,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,1,1
2022-10-08,koramangala,Sony World Junction,30797,41.586622858919135,1.5,100.0,100.0,2,111.594,30.129276230050827,64.85560988156968,71.01967814978991,83,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,8,5,0,1,2022-10-08,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,12.75659601948496,0.08029325101725826,4.136867345311979,critical,28606.333333333332,30797.0,32808.166666666664,51954.0,35249.833333333336,51954.0,39347.666666666664,62613.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,88.760100545165,100.0,84.1797553011237,100.0,91.23335446959169,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,87.24340398051504,38.79823017124726,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-08,koramangala,Sarjapur Road,48747,38.14910247137827,1.5,100.0,100.0,2,147.494,41.55667029924072,97.4291397562908,85.10462934598307,105,Overcast,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,8,5,0,1,2022-10-08,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.582848978796636,4.112202557751886,critical,36017.333333333336,48747.0,33300.5,51954.0,36676.25,51954.0,38769.916666666664,60662.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,95.74780132683834,100.0,84.1797553011237,100.0,91.23335446959169,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,79.03689765497997,100.0,100.0,night,0,0.0,1.0,0,0,0,0,1,0,0,1
2022-10-09,koramangala,Sony World Junction,62181,53.03622059032075,1.5,100.0,100.0,3,174.362,14.556818964295044,68.80795668691209,67.17444324690673,108,Clear,Yes,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,9,6,0,1,2022-10-09,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.27558618991937966,7.794614813158141,critical,47241.666666666664,62181.0,35005.0,62181.0,38319.916666666664,62181.0,39344.666666666664,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,84.1797553011237,100.0,91.23335446959169,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,87.24340398051504,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,1,1
2022-10-09,koramangala,Sarjapur Road,61445,34.77011474944406,1.5,100.0,100.0,0,172.89,43.26605444488959,99.74362389272076,57.45221151302096,102,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,9,6,0,1,2022-10-09,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.011836413052218497,9.718491536777034,critical,57457.666666666664,62181.0,43032.0,62181.0,40880.583333333336,62181.0,40002.041666666664,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,94.3800502725825,100.0,91.23335446959169,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,38.79823017124726,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,0
2022-10-10,koramangala,Sony World Junction,42718,43.83645339787552,1.5,100.0,100.0,1,135.436,30.48402006089889,71.19926855960678,86.21254785820005,117,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,10,0,0,0,2022-10-10,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.3047766295060623,9.133134141441143,critical,55448.0,62181.0,45732.666666666664,62181.0,41972.416666666664,62181.0,40474.75,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,97.87390066341918,100.0,92.08987765056186,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,79.03689765497997,89.721721828358,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-10,koramangala,Sarjapur Road,61366,30.953642832449013,1.5,100.0,100.0,1,172.732,25.17512133450178,99.01639632226376,68.14719168182172,108,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,10,0,0,0,2022-10-10,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.4365372910716794,6.61728497252866,critical,55176.333333333336,61445.0,51209.0,62181.0,43222.416666666664,62181.0,40950.625,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,92.08987765056186,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,87.24340398051504,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-12,koramangala,Sarjapur Road,54451,20.0,1.5,100.0,100.0,0,158.902,61.07956222682184,85.63784252220509,71.18564063779905,94,Fog,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,12,2,0,0,2022-10-12,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,-0.1126845484470228,11.931230796769043,critical,52845.0,61366.0,55151.333333333336,62181.0,43979.75,62181.0,41372.958333333336,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,92.08987765056186,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,3,1,0,0
2022-10-13,koramangala,Sony World Junction,61937,20.812295505509265,1.5,100.0,100.0,5,173.874,42.87009901611806,81.20618512622195,81.7226330002994,107,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,13,3,0,0,2022-10-13,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,0.0,0.13748140530017805,6.103128171885317,critical,59251.333333333336,61937.0,57349.666666666664,62181.0,45325.083333333336,62181.0,42161.333333333336,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,92.08987765056186,100.0,93.24354340591213,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
2022-10-13,koramangala,Sarjapur Road,26634,28.71535017498535,1.5,80.60360385103711,100.0,2,103.268,17.005662643242903,61.67505398369903,93.0783841329596,108,Clear,No,koramangala,1169452.0,1158300.0,994218.0,528008.0,515062.0,334904.0,99.1,85.8,53.1,97.5,180001.0,34.9,28.6,44596808.0,6.97,128.74,2437405.0,12.92004,77.62546,89618925c9bffff,2022,10,13,3,0,0,2022-10-13,3.491902157036046,0.6502207501232862,0.4404302185981126,0.3494744322042783,133.16296013185868,834548.0,-19.396396148962893,-0.5699824014724639,4.814482072691664,critical,47674.0,61937.0,51425.166666666664,61937.0,43215.083333333336,62181.0,42061.25,62181.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,334904.0,93.53453461701237,100.0,96.76726730850619,100.0,90.47351130481495,100.0,92.87731244877095,100.0,1169452.0,1169452.0,1169452.0,1169452.0,334904.0,334904.0,334904.0,334904.0,100.0,100.0,100.0,100.0,night,0,0.0,1.0,0,0,0,0,0,0,0,1
